Date,Item_Code,Item_Description,Supplier,Purchase_Order_No,Document_Number,Historical_Demand_Quantity (TON),Units_Sold/Used (TON),Current_Stock_Level (TON),Safety_Stock_Target (TON),Material_Type,Voltage_Level,Supplier_Country_Of_Origin,Price_Per_Unit (USD),Delivery_Lead_Time (Days),Payment_Terms,Market_Trends (Index),Number_Of_Alternative_Suppliers,Supplier_Performance_Score (1-10),Risk_Score (1-10)
2020-12-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2020-GST--5466,DOC-451238,23.45,22.58,84.76,31.98,GST,HV,South Korea,4.38,41,Net 45,79.8,1,9,6.0
2020-12-01,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Korea,PO-2020-CU-S-8554,DOC-910707,12.13,11.48,22.18,17.93,Copper Screen,11KV,South Korea,8.03,36,Annual Contract,81.1,2,9,4.9
2020-12-01,CU-SCR-33KV,Copper Screen Tape 33KV,Seoul Metal Works,PO-2020-CU-S-6528,DOC-810638,11.32,9.61,30.31,18.06,Copper Screen,33KV,South Korea,9.23,43,Annual Contract,87.6,2,9,5.2
2020-12-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2020-CU-S-2113,DOC-112542,9.88,9.57,20.45,12.67,Copper Screen,66KV,South Korea,9.36,38,Net 120,89.9,2,9,5.0
2020-12-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,MetalShield Korea,PO-2020-AL-S-5641,DOC-364132,9.74,8.65,34.84,15.91,Aluminum Screen,11KV,South Korea,5.65,36,Net 90,84.0,3,9,4.1
2020-12-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Korea,PO-2020-AL-S-4552,DOC-728500,8.88,9.19,16.53,17.97,Aluminum Screen,33KV,South Korea,6.4,44,Annual Contract,85.0,3,9,4.5
2020-12-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,MetalShield Korea,PO-2020-AL-S-7159,DOC-788279,7.41,7.05,13.53,10.12,Aluminum Screen,66KV,South Korea,5.16,36,Annual Contract,89.6,3,9,4.1
2020-12-01,MICA-TAPE-MV,Mica Tape Medium Voltage,Mumbai Cable Supplies,PO-2020-MICA-5150,DOC-408877,7.43,7.24,22.99,18.82,Mica Tape,MV,India,6.02,49,Net 45,85.5,3,6,5.6
2020-12-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2020-MICA-5528,DOC-906731,7.58,7.81,24.02,12.41,Mica Tape,HV,USA,6.33,38,Net 45,88.1,3,8,4.5
2020-12-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,USATape Solutions Inc,PO-2020-MICA-3653,DOC-918656,5.03,4.43,15.06,11.7,Mica Tape,EHV,USA,6.57,47,Net 30,88.8,3,8,4.9
2020-12-01,WB-TAPE-LV,Water Blocking Tape LV,Ankara Insulation Tech,PO-2020-WB-T-1984,DOC-370782,25.85,22.83,70.75,21.53,Water Blocking Tape,LV,Turkey,2.1,23,Net 45,85.2,4,7,3.4
2020-12-01,WB-TAPE-MV,Water Blocking Tape MV,Shanghai Cable Materials,PO-2020-WB-T-7432,DOC-287110,34.24,35.34,77.74,33.02,Water Blocking Tape,MV,China,2.33,38,Net 45,88.2,4,8,3.7
2020-12-01,WB-TAPE-HV,Water Blocking Tape HV,Shanghai Cable Materials,PO-2020-WB-T-2740,DOC-563031,18.28,15.62,51.07,32.4,Water Blocking Tape,HV,China,2.62,45,Net 45,82.3,4,8,4.0
2020-12-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Polymers AB,PO-2020-SEMI-8305,DOC-119676,38.09,37.4,90.95,28.39,Semiconductor,11KV,Sweden,7.75,26,Net 45,86.1,3,10,3.4
2020-12-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Nordic Polymers AB,PO-2020-SEMI-7397,DOC-379378,34.36,27.81,73.35,36.1,Semiconductor,22KV,Sweden,7.43,35,Net 30,86.9,3,10,3.8
2020-12-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Tokyo Polymer Industries,PO-2020-SEMI-9039,DOC-601365,31.09,28.88,86.05,40.02,Semiconductor,33KV,Japan,6.91,41,Net 45,84.9,3,9,4.4
2020-12-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,JapanSemi Advanced Materials,PO-2020-SEMI-8898,DOC-227091,24.47,19.6,54.98,26.97,Semiconductor,66KV,Japan,7.66,34,Net 60,85.9,3,10,3.8
2021-01-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,JapanSemi Advanced Materials,PO-2021-XLPE-1904,DOC-762985,107.65,94.27,248.26,73.44,XLPE,0.6KV,Japan,3.72,38,Net 60,107.8,7,10,2.3
2021-01-01,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe GmbH,PO-2021-XLPE-8530,DOC-897392,86.79,76.81,242.37,64.41,XLPE,11KV,Germany,3.65,38,Net 45,106.8,7,9,2.6
2021-01-01,XLPE-22KV-INS,XLPE Insulation 22KV,Tokyo Polymer Industries,PO-2021-XLPE-4129,DOC-413388,68.48,71.35,121.09,52.96,XLPE,22KV,Japan,3.65,37,Net 60,116.1,7,9,2.6
2021-01-01,XLPE-33KV-INS,XLPE Insulation 33KV,Shanghai Cable Materials,PO-2021-XLPE-2390,DOC-763529,59.29,52.76,151.77,50.76,XLPE,33KV,China,3.71,38,Net 45,106.6,7,8,2.9
2021-01-01,XLPE-66KV-INS,XLPE Insulation 66KV,ItalCavi Materials SpA,PO-2021-XLPE-4907,DOC-612997,55.71,44.92,88.5,31.22,XLPE,66KV,Italy,3.82,30,Net 45,108.0,7,9,2.3
2021-01-01,XLPE-132KV-INS,XLPE Insulation 132KV,PolyTech Europe GmbH,PO-2021-XLPE-8361,DOC-117215,37.0,34.22,116.4,31.49,XLPE,132KV,Germany,3.9,38,Net 30,109.4,7,9,2.6
2021-01-01,PE-LV-JKT,PE Jacket Low Voltage,Nordic Polymers AB,PO-2021-PE-L-2936,DOC-321960,28.71,23.28,104.83,27.5,PE,LV,Sweden,2.87,30,Net 60,105.4,7,10,2.0
2021-01-01,PE-MV-INS,PE Insulation Medium Voltage,Mumbai Cable Supplies,PO-2021-PE-M-9791,DOC-256189,26.37,26.83,87.49,43.56,PE,MV,India,3.16,54,Net 30,104.6,7,6,4.2
2021-01-01,PE-HV-JKT,PE Jacket High Voltage,FrenchPoly Solutions,PO-2021-PE-H-1312,DOC-594109,21.12,19.48,60.9,20.34,PE,HV,France,2.93,30,Net 30,111.1,7,8,2.6
2021-01-01,PE-FOAM-LV,Foam PE Low Voltage,Nordic Polymers AB,PO-2021-PE-F-1818,DOC-422266,23.68,19.96,44.04,20.72,PE,LV,Sweden,3.46,35,Net 30,106.3,7,10,2.2
2021-01-01,PVC-LV-INS-A,PVC Insulation LV Grade A,Shanghai Cable Materials,PO-2021-PVC--2742,DOC-219726,44.38,36.21,140.43,44.85,PVC,LV,China,2.36,39,Net 45,109.2,6,8,3.0
2021-01-01,PVC-LV-INS-B,PVC Insulation LV Grade B,TurkCable Materials Ltd,PO-2021-PVC--7983,DOC-453729,40.42,40.47,112.14,30.45,PVC,LV,Turkey,2.42,29,Net 45,103.4,6,8,2.5
2021-01-01,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2021-PVC--4493,DOC-901351,37.54,31.32,113.95,63.2,PVC,LV,China,2.44,50,Net 30,103.9,6,7,3.7
2021-01-01,PVC-MV-INS,PVC Insulation Medium Voltage,TurkCable Materials Ltd,PO-2021-PVC--7801,DOC-276214,38.32,33.28,101.26,24.27,PVC,MV,Turkey,2.1,25,Net 45,100.8,6,8,2.4
2021-01-01,LSF-LV-JKT,LSF Jacket Low Voltage,Ankara Insulation Tech,PO-2021-LSF--3185,DOC-204823,20.35,19.24,50.8,17.18,LSF,LV,Turkey,2.96,30,Net 45,111.8,5,7,2.9
2021-01-01,LSF-MV-JKT,LSF Jacket Medium Voltage,ItalCavi Materials SpA,PO-2021-LSF--1118,DOC-288128,17.71,14.53,59.2,12.43,LSF,MV,Italy,2.74,28,Net 30,98.4,5,9,2.2
2021-01-01,LSF-HV-JKT,LSF Jacket High Voltage,ItalCavi Materials SpA,PO-2021-LSF--8798,DOC-825990,14.78,13.36,30.33,13.94,LSF,HV,Italy,3.34,37,Net 30,104.2,5,9,2.6
2021-01-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials Ltd,PO-2021-GSW--4919,DOC-283027,36.98,33.75,125.96,24.2,GSW,MV,Turkey,4.26,30,Net 30,104.5,3,8,4.2
2021-01-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Korea,PO-2021-GSW--5934,DOC-464750,23.41,19.24,89.25,27.33,GSW,HV,South Korea,3.76,42,Net 45,96.1,3,9,4.4
2021-01-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,TurkCable Materials Ltd,PO-2021-GSW--2567,DOC-748985,17.56,18.38,44.39,12.83,GSW,EHV,Turkey,4.5,23,Net 45,110.3,3,8,3.9
2021-01-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2021-GST--4409,DOC-389854,21.65,19.83,34.86,35.4,GST,MV,South Korea,4.18,43,Net 30,100.9,1,9,6.0
2021-01-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2021-GST--8772,DOC-621682,18.49,19.27,57.45,28.64,GST,HV,South Korea,4.16,37,Net 30,104.4,1,9,5.8
2021-01-01,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Korea,PO-2021-CU-S-4433,DOC-555786,14.82,13.21,29.96,17.43,Copper Screen,11KV,South Korea,8.5,35,Net 120,98.3,2,9,4.9
2021-01-01,CU-SCR-33KV,Copper Screen Tape 33KV,MetalShield Korea,PO-2021-CU-S-9804,DOC-284431,11.73,11.56,26.49,17.64,Copper Screen,33KV,South Korea,8.98,42,Net 90,105.8,2,9,5.2
2021-01-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2021-CU-S-4855,DOC-856445,8.87,7.25,23.79,13.39,Copper Screen,66KV,South Korea,7.23,40,Net 120,105.9,2,9,5.1
2021-01-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,Seoul Metal Works,PO-2021-AL-S-6336,DOC-341238,16.84,16.62,32.52,16.86,Aluminum Screen,11KV,South Korea,5.4,38,Net 90,106.6,3,9,4.2
2021-01-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Korea,PO-2021-AL-S-4276,DOC-493774,14.76,13.33,31.96,14.46,Aluminum Screen,33KV,South Korea,5.35,36,Net 90,95.2,3,9,4.1
2021-01-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,MetalShield Korea,PO-2021-AL-S-3374,DOC-326665,8.93,9.13,33.3,12.58,Aluminum Screen,66KV,South Korea,5.79,44,Annual Contract,104.9,3,9,4.5
2021-01-01,MICA-TAPE-MV,Mica Tape Medium Voltage,Mumbai Cable Supplies,PO-2021-MICA-4181,DOC-762722,11.99,10.96,30.64,20.51,Mica Tape,MV,India,5.78,53,Net 45,109.1,3,6,5.8
2021-01-01,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions Inc,PO-2021-MICA-1977,DOC-394234,10.35,8.36,26.0,13.12,Mica Tape,HV,USA,5.7,40,Net 30,111.5,3,8,4.6
2021-01-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,IndiaScreen Technologies,PO-2021-MICA-6629,DOC-330533,8.01,6.75,19.39,13.21,Mica Tape,EHV,India,6.68,52,Net 45,102.5,3,7,5.4
2021-01-01,WB-TAPE-LV,Water Blocking Tape LV,IndiaScreen Technologies,PO-2021-WB-T-4763,DOC-190674,35.94,36.89,106.39,54.56,Water Blocking Tape,LV,India,2.21,55,Net 45,107.4,4,7,4.8
2021-01-01,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions Inc,PO-2021-WB-T-8757,DOC-977646,27.87,23.8,71.49,38.72,Water Blocking Tape,MV,USA,2.15,44,Net 45,104.6,4,8,4.0
2021-01-01,WB-TAPE-HV,Water Blocking Tape HV,Ankara Insulation Tech,PO-2021-WB-T-6362,DOC-555342,28.19,24.29,82.36,20.53,Water Blocking Tape,HV,Turkey,2.36,29,Net 30,99.1,4,7,3.6
2021-01-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Tokyo Polymer Industries,PO-2021-SEMI-1083,DOC-538065,53.22,54.73,163.95,50.31,Semiconductor,11KV,Japan,7.92,44,Net 30,100.6,3,9,4.5
2021-01-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,Nordic Polymers AB,PO-2021-SEMI-7974,DOC-656921,47.03,43.55,180.01,32.86,Semiconductor,22KV,Sweden,8.09,32,Net 45,102.9,3,10,3.7
2021-01-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced Materials,PO-2021-SEMI-1203,DOC-826830,43.8,37.67,112.24,32.37,Semiconductor,33KV,Japan,7.73,34,Net 60,103.4,3,10,3.8
2021-01-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,JapanSemi Advanced Materials,PO-2021-SEMI-2486,DOC-116703,34.12,29.82,77.9,28.56,Semiconductor,66KV,Japan,7.11,36,Net 45,99.9,3,10,3.8
2021-02-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,Tokyo Polymer Industries,PO-2021-XLPE-1399,DOC-576935,78.63,79.77,171.02,72.47,XLPE,0.6KV,Japan,3.25,37,Net 45,109.5,7,9,2.6
2021-02-01,XLPE-11KV-INS,XLPE Insulation 11KV,ItalCavi Materials SpA,PO-2021-XLPE-8607,DOC-838094,70.43,71.69,175.23,57.38,XLPE,11KV,Italy,3.62,34,Net 60,98.8,7,9,2.5
2021-02-01,XLPE-22KV-INS,XLPE Insulation 22KV,PolyTech Europe GmbH,PO-2021-XLPE-6454,DOC-656710,70.61,72.26,170.41,57.51,XLPE,22KV,Germany,3.32,40,Net 30,110.8,7,9,2.7
2021-02-01,XLPE-33KV-INS,XLPE Insulation 33KV,Nordic Polymers AB,PO-2021-XLPE-4393,DOC-925954,53.15,50.66,164.8,37.05,XLPE,33KV,Sweden,3.24,29,Net 60,99.7,7,10,1.9
2021-02-01,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe GmbH,PO-2021-XLPE-6963,DOC-154067,44.42,36.14,134.79,36.75,XLPE,66KV,Germany,3.49,35,Net 30,102.7,7,9,2.5
2021-02-01,XLPE-132KV-INS,XLPE Insulation 132KV,Shanghai Cable Materials,PO-2021-XLPE-3871,DOC-779658,34.21,30.49,105.05,37.43,XLPE,132KV,China,3.59,44,Net 30,109.6,7,8,3.2
2021-02-01,PE-LV-JKT,PE Jacket Low Voltage,Ankara Insulation Tech,PO-2021-PE-L-9841,DOC-219073,30.84,27.25,82.44,24.59,PE,LV,Turkey,2.61,26,Net 45,111.1,7,7,2.7
2021-02-01,PE-MV-INS,PE Insulation Medium Voltage,Tokyo Polymer Industries,PO-2021-PE-M-4693,DOC-436030,30.06,29.33,108.0,33.59,PE,MV,Japan,2.84,44,Net 45,106.0,7,9,2.9
2021-02-01,PE-HV-JKT,PE Jacket High Voltage,FrenchPoly Solutions,PO-2021-PE-H-2038,DOC-490923,27.67,24.05,62.17,26.11,PE,HV,France,2.66,38,Net 45,106.7,7,8,2.9
2021-02-01,PE-FOAM-LV,Foam PE Low Voltage,ChinaPoly Industries,PO-2021-PE-F-9714,DOC-811257,25.6,21.27,76.31,30.34,PE,LV,China,2.66,48,Net 45,107.1,7,7,3.7
2021-02-01,PVC-LV-INS-A,PVC Insulation LV Grade A,Shanghai Cable Materials,PO-2021-PVC--2075,DOC-297503,35.88,37.18,100.14,48.51,PVC,LV,China,2.44,42,Net 45,101.8,6,8,3.1
2021-02-01,PVC-LV-INS-B,PVC Insulation LV Grade B,PolyTech Europe GmbH,PO-2021-PVC--2260,DOC-214677,42.31,36.9,162.72,37.8,PVC,LV,Germany,2.46,36,Net 30,106.3,6,9,2.5
2021-02-01,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2021-PVC--9530,DOC-757746,39.8,40.55,81.05,52.42,PVC,LV,China,2.17,42,Net 30,111.1,6,7,3.4
2021-02-01,PVC-MV-INS,PVC Insulation Medium Voltage,ChinaPoly Industries,PO-2021-PVC--6680,DOC-540538,39.55,32.95,89.06,51.35,PVC,MV,China,2.2,50,Net 45,107.9,6,7,3.7
2021-02-01,LSF-LV-JKT,LSF Jacket Low Voltage,ItalCavi Materials SpA,PO-2021-LSF--4806,DOC-975505,17.39,14.19,46.9,15.54,LSF,LV,Italy,2.91,28,Net 60,107.7,5,9,2.2
2021-02-01,LSF-MV-JKT,LSF Jacket Medium Voltage,ItalCavi Materials SpA,PO-2021-LSF--6346,DOC-609763,16.1,15.52,39.62,15.3,LSF,MV,Italy,3.09,34,Net 60,107.6,5,9,2.5
2021-02-01,LSF-HV-JKT,LSF Jacket High Voltage,ItalCavi Materials SpA,PO-2021-LSF--5982,DOC-694806,13.81,12.59,39.15,13.5,LSF,HV,Italy,3.17,36,Net 30,116.9,5,9,2.5
2021-02-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,Seoul Metal Works,PO-2021-GSW--8933,DOC-489967,27.28,23.6,72.63,29.85,GSW,MV,South Korea,3.84,37,Net 45,109.4,3,9,4.2
2021-02-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,Seoul Metal Works,PO-2021-GSW--3725,DOC-748680,18.29,15.93,29.84,21.12,GSW,HV,South Korea,4.07,33,Net 30,114.6,3,9,4.0
2021-02-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,Seoul Metal Works,PO-2021-GSW--3514,DOC-269087,21.32,17.99,50.59,20.89,GSW,EHV,South Korea,3.8,37,Net 30,107.7,3,9,4.2
2021-02-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2021-GST--7056,DOC-293458,26.41,24.04,77.97,32.81,GST,MV,South Korea,3.34,40,Net 30,104.2,1,9,5.9
2021-02-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2021-GST--3423,DOC-491029,24.42,25.51,80.29,26.99,GST,HV,South Korea,3.23,35,Net 45,107.8,1,9,5.7
2021-02-01,CU-SCR-11KV,Copper Screen Tape 11KV,Seoul Metal Works,PO-2021-CU-S-1408,DOC-524214,16.07,13.34,51.89,17.43,Copper Screen,11KV,South Korea,9.24,35,Net 120,111.6,2,9,4.9
2021-02-01,CU-SCR-33KV,Copper Screen Tape 33KV,Seoul Metal Works,PO-2021-CU-S-9948,DOC-632056,11.67,9.79,25.99,16.73,Copper Screen,33KV,South Korea,8.48,40,Net 120,113.7,2,9,5.1
2021-02-01,CU-SCR-66KV,Copper Screen Tape 66KV,Seoul Metal Works,PO-2021-CU-S-3409,DOC-938416,11.83,10.32,36.17,12.33,Copper Screen,66KV,South Korea,9.06,37,Annual Contract,110.6,2,9,5.0
2021-02-01,AL-SCR-11KV,Aluminum Screen Tape 11KV,IndiaScreen Technologies,PO-2021-AL-S-8847,DOC-142027,13.51,11.19,33.09,24.21,Aluminum Screen,11KV,India,6.42,52,Net 90,103.9,3,7,5.4
2021-02-01,AL-SCR-33KV,Aluminum Screen Tape 33KV,Seoul Metal Works,PO-2021-AL-S-4610,DOC-567636,15.42,13.88,35.77,13.66,Aluminum Screen,33KV,South Korea,6.27,34,Net 120,101.6,3,9,4.1
2021-02-01,AL-SCR-66KV,Aluminum Screen Tape 66KV,MetalShield Korea,PO-2021-AL-S-9625,DOC-332934,9.49,8.05,23.97,9.84,Aluminum Screen,66KV,South Korea,5.02,35,Net 120,109.8,3,9,4.1
2021-02-01,MICA-TAPE-MV,Mica Tape Medium Voltage,IndiaScreen Technologies,PO-2021-MICA-2431,DOC-636648,13.03,11.88,31.02,17.39,Mica Tape,MV,India,5.44,46,Net 45,108.2,3,7,5.2
2021-02-01,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Technologies,PO-2021-MICA-1918,DOC-799155,10.03,9.31,32.01,16.87,Mica Tape,HV,India,6.65,50,Net 45,108.4,3,7,5.3
2021-02-01,MICA-TAPE-EHV,Mica Tape Extra High Voltage,Mumbai Cable Supplies,PO-2021-MICA-5663,DOC-461675,9.11,8.14,24.21,13.67,Mica Tape,EHV,India,6.01,53,Net 45,100.6,3,6,5.8
2021-02-01,WB-TAPE-LV,Water Blocking Tape LV,Ankara Insulation Tech,PO-2021-WB-T-8278,DOC-877548,36.62,30.1,113.92,28.44,Water Blocking Tape,LV,Turkey,2.77,30,Net 45,111.0,4,7,3.7
2021-02-01,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions Inc,PO-2021-WB-T-7944,DOC-863998,29.21,28.68,67.63,35.93,Water Blocking Tape,MV,USA,2.71,41,Net 45,116.3,4,8,3.9
2021-02-01,WB-TAPE-HV,Water Blocking Tape HV,Shanghai Cable Materials,PO-2021-WB-T-5968,DOC-597667,30.24,25.28,99.6,33.26,Water Blocking Tape,HV,China,2.59,46,Net 45,110.6,4,8,4.1
2021-02-01,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Polymers AB,PO-2021-SEMI-7708,DOC-769836,55.47,45.6,132.15,37.76,Semiconductor,11KV,Sweden,7.51,34,Net 45,104.8,3,10,3.8
2021-02-01,SEMI-22KV-LAY,Semiconductor Layer 22KV,JapanSemi Advanced Materials,PO-2021-SEMI-3243,DOC-308936,46.01,43.34,151.35,42.82,Semiconductor,22KV,Japan,7.36,41,Net 30,96.7,3,10,4.1
2021-02-01,SEMI-33KV-LAY,Semiconductor Layer 33KV,Tokyo Polymer Industries,PO-2021-SEMI-5947,DOC-975126,38.61,31.3,127.27,37.91,Semiconductor,33KV,Japan,8.06,39,Net 60,110.8,3,9,4.3
2021-02-01,SEMI-66KV-LAY,Semiconductor Layer 66KV,Nordic Polymers AB,PO-2021-SEMI-1040,DOC-261505,32.14,27.52,76.94,26.07,Semiconductor,66KV,Sweden,8.04,33,Net 45,104.5,3,10,3.7
2021-03-01,XLPE-0.6KV-INS,XLPE Insulation 0.6KV,Nordic Polymers AB,PO-2021-XLPE-5713,DOC-537420,111.07,101.98,398.21,67.34,XLPE,0.6KV,Sweden,3.44,35,Net 30,106.9,7,10,2.2
2021-03-01,XLPE-11KV-INS,XLPE Insulation 11KV,JapanSemi Advanced Materials,PO-2021-XLPE-5541,DOC-617000,72.66,60.3,164.58,72.56,XLPE,11KV,Japan,3.93,43,Net 30,110.9,7,10,2.5
2021-03-01,XLPE-22KV-INS,XLPE Insulation 22KV,Tokyo Polymer Industries,PO-2021-XLPE-5225,DOC-758501,55.58,52.32,213.91,57.51,XLPE,22KV,Japan,3.62,40,Net 60,113.8,7,9,2.7
2021-03-01,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced Materials,PO-2021-XLPE-1287,DOC-986340,51.08,50.22,139.3,44.03,XLPE,33KV,Japan,3.69,34,Net 45,100.6,7,10,2.2
2021-03-01,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Polymers AB,PO-2021-XLPE-3219,DOC-474745,53.75,49.2,146.99,25.43,XLPE,66KV,Sweden,3.49,25,Net 30,104.5,7,10,1.8
2021-03-01,XLPE-132KV-INS,XLPE Insulation 132KV,PolyTech Europe GmbH,PO-2021-XLPE-6832,DOC-151081,34.77,35.74,92.85,28.88,XLPE,132KV,Germany,3.71,35,Net 45,111.0,7,9,2.5
2021-03-01,PE-LV-JKT,PE Jacket Low Voltage,Nordic Polymers AB,PO-2021-PE-L-4002,DOC-901834,35.86,33.29,153.89,32.38,PE,LV,Sweden,3.02,35,Net 30,104.8,7,10,2.2
2021-03-01,PE-MV-INS,PE Insulation Medium Voltage,Mumbai Cable Supplies,PO-2021-PE-M-5932,DOC-384645,30.85,31.41,112.51,39.2,PE,MV,India,3.61,49,Net 45,104.4,7,6,4.0
2021-03-01,PE-HV-JKT,PE Jacket High Voltage,PolyTech Europe GmbH,PO-2021-PE-H-3243,DOC-643341,25.55,21.36,40.37,26.56,PE,HV,Germany,3.01,39,Net 45,107.3,7,9,2.7
2021-03-01,PE-FOAM-LV,Foam PE Low Voltage,ChinaPoly Industries,PO-2021-PE-F-3671,DOC-207392,27.69,28.53,62.38,29.58,PE,LV,China,2.49,47,Net 30,107.6,7,7,3.6
2021-03-01,PVC-LV-INS-A,PVC Insulation LV Grade A,PolyTech Europe GmbH,PO-2021-PVC--9612,DOC-987168,29.75,29.71,109.67,36.96,PVC,LV,Germany,1.89,33,Net 60,110.1,6,9,2.4
2021-03-01,PVC-LV-INS-B,PVC Insulation LV Grade B,Mumbai Cable Supplies,PO-2021-PVC--2909,DOC-958620,26.77,27.55,66.25,53.76,PVC,LV,India,2.56,48,Net 30,111.8,6,6,4.0
2021-03-01,PVC-LV-JKT,PVC Jacket Low Voltage,ItalCavi Materials SpA,PO-2021-PVC--3277,DOC-956727,36.53,35.54,91.62,42.0,PVC,LV,Italy,2.27,35,Net 45,112.4,6,9,2.5
2021-03-01,PVC-MV-INS,PVC Insulation Medium Voltage,ItalCavi Materials SpA,PO-2021-PVC--3821,DOC-844378,28.82,30.05,88.81,36.24,PVC,MV,Italy,1.78,37,Net 45,106.9,6,9,2.6
2021-03-01,LSF-LV-JKT,LSF Jacket Low Voltage,ChinaPoly Industries,PO-2021-LSF--3332,DOC-821469,19.86,20.14,51.63,23.98,LSF,LV,China,3.1,41,Net 30,103.0,5,7,3.4
2021-03-01,LSF-MV-JKT,LSF Jacket Medium Voltage,TurkCable Materials Ltd,PO-2021-LSF--2830,DOC-181511,15.17,12.43,34.49,10.26,LSF,MV,Turkey,3.07,23,Net 30,107.1,5,8,2.3
2021-03-01,LSF-HV-JKT,LSF Jacket High Voltage,ItalCavi Materials SpA,PO-2021-LSF--9412,DOC-721990,13.77,11.39,31.98,12.75,LSF,HV,Italy,2.96,34,Net 30,109.6,5,9,2.5
2021-03-01,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Korea,PO-2021-GSW--1168,DOC-891203,34.09,29.84,52.35,31.59,GSW,MV,South Korea,3.69,39,Net 30,113.9,3,9,4.3
2021-03-01,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,Seoul Metal Works,PO-2021-GSW--4027,DOC-803175,19.49,19.98,42.41,27.33,GSW,HV,South Korea,4.06,42,Net 45,108.7,3,9,4.4
2021-03-01,GSW-EHV-SHLD,Galvanized Steel Wire Shield EHV,TurkCable Materials Ltd,PO-2021-GSW--6698,DOC-469311,23.01,23.83,86.07,12.22,GSW,EHV,Turkey,4.62,22,Net 30,102.9,3,8,3.8
2021-03-01,GST-MV-TAPE,Galvanized Steel Tape MV,MetalShield Korea,PO-2021-GST--2623,DOC-959398,22.14,20.87,25.58,36.37,GST,MV,South Korea,3.66,44,Net 60,114.8,1,9,6.1
2021-03-01,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Korea,PO-2021-GST--5617,DOC-280117,26.36,22.35,58.86,33.54,GST,HV,South Korea,3.91,43,Net 60,106.6,1,9,6.0
2021-03-01,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Korea,PO-2021-CU-S-8777,DOC-484264,16.3,16.79,62.81,17.93,Copper Screen,11KV,South Korea,7.62,36,Annual Contract,111.5,2,9,4.9
2021-03-01,CU-SCR-33KV,Copper Screen Tape 33KV,Seoul Metal Works,PO-2021-CU-S-6813,DOC-498055,14.45,11.95,40.25,16.73,Copper Screen,33KV,South Korea,9.25,40,Net 120,124.1,2,9,5.1
